indicator_code;region_slug;period;value
ceni-ai95;vologodskaya-oblast;200802;22.94
ceni-ai95;vologodskaya-oblast;200803;23.36
ceni-ai95;vologodskaya-oblast;200804;24.54
ceni-ai95;vologodskaya-oblast;200805;25.26
ceni-ai95;vologodskaya-oblast;200806;25.32
ceni-ai95;vologodskaya-oblast;200807;26.0
ceni-ai95;vologodskaya-oblast;200808;25.9
ceni-ai95;vologodskaya-oblast;200809;25.93
ceni-ai95;vologodskaya-oblast;200810;25.87
ceni-ai95;vologodskaya-oblast;200811;25.14
ceni-ai95;vologodskaya-oblast;200812;24.19
ceni-ai95;vologodskaya-oblast;200901;23.56
ceni-ai95;vologodskaya-oblast;200902;22.67
ceni-ai95;vologodskaya-oblast;200903;22.07
ceni-ai95;vologodskaya-oblast;200904;21.61
ceni-ai95;vologodskaya-oblast;200905;20.69
ceni-ai95;vologodskaya-oblast;200906;21.89
ceni-ai95;vologodskaya-oblast;200907;23.35
ceni-ai95;vologodskaya-oblast;200908;23.92
ceni-ai95;vologodskaya-oblast;200909;24.31
ceni-ai95;vologodskaya-oblast;200910;24.28
ceni-ai95;vologodskaya-oblast;200911;24.27
ceni-ai95;vologodskaya-oblast;200912;23.28
ceni-ai95;vologodskaya-oblast;201001;23.26
ceni-ai95;vologodskaya-oblast;201002;24.01
ceni-ai95;vologodskaya-oblast;201003;24.56
ceni-ai95;vologodskaya-oblast;201004;25.03
ceni-ai95;vologodskaya-oblast;201005;25.03
ceni-ai95;vologodskaya-oblast;201006;25.02
ceni-ai95;vologodskaya-oblast;201007;25.29
ceni-ai95;vologodskaya-oblast;201008;25.3
ceni-ai95;vologodskaya-oblast;201009;25.3
ceni-ai95;vologodskaya-oblast;201010;25.33
ceni-ai95;vologodskaya-oblast;201011;25.41
ceni-ai95;vologodskaya-oblast;201012;25.53
ceni-ai95;vologodskaya-oblast;201101;26.69
ceni-ai95;vologodskaya-oblast;201102;25.84
ceni-ai95;vologodskaya-oblast;201103;25.85
ceni-ai95;vologodskaya-oblast;201104;25.98
ceni-ai95;vologodskaya-oblast;201105;26.62
ceni-ai95;vologodskaya-oblast;201106;26.86
ceni-ai95;vologodskaya-oblast;201107;27.05
ceni-ai95;vologodskaya-oblast;201108;27.52
ceni-ai95;vologodskaya-oblast;201109;27.74
ceni-ai95;vologodskaya-oblast;201110;28.08
ceni-ai95;vologodskaya-oblast;201111;28.36
ceni-ai95;vologodskaya-oblast;201112;28.13
ceni-ai95;vologodskaya-oblast;201201;28.05
ceni-ai95;vologodskaya-oblast;201202;28.11
ceni-ai95;vologodskaya-oblast;201203;28.16
ceni-ai95;vologodskaya-oblast;201204;28.54
ceni-ai95;vologodskaya-oblast;201205;29.1
ceni-ai95;vologodskaya-oblast;201206;29.1
ceni-ai95;vologodskaya-oblast;201207;29.1
ceni-ai95;vologodskaya-oblast;201208;29.39
ceni-ai95;vologodskaya-oblast;201209;29.79
ceni-ai95;vologodskaya-oblast;201210;30.34
ceni-ai95;vologodskaya-oblast;201211;30.35
ceni-ai95;vologodskaya-oblast;201212;30.35
ceni-ai95;vologodskaya-oblast;201301;31.09
ceni-ai95;vologodskaya-oblast;201302;31.17
ceni-ai95;vologodskaya-oblast;201303;31.61
ceni-ai95;vologodskaya-oblast;201304;31.25
ceni-ai95;vologodskaya-oblast;201305;31.18
ceni-ai95;vologodskaya-oblast;201306;31.18
ceni-ai95;vologodskaya-oblast;201307;31.36
ceni-ai95;vologodskaya-oblast;201308;32.49
ceni-ai95;vologodskaya-oblast;201309;32.67
ceni-ai95;vologodskaya-oblast;201310;32.76
ceni-ai95;vologodskaya-oblast;201311;32.76
ceni-ai95;vologodskaya-oblast;201312;32.76
ceni-ai95;vologodskaya-oblast;201401;32.91
ceni-ai95;vologodskaya-oblast;201402;32.89
ceni-ai95;vologodskaya-oblast;201403;33.73
ceni-ai95;vologodskaya-oblast;201404;34.02
ceni-ai95;vologodskaya-oblast;201405;33.93
ceni-ai95;vologodskaya-oblast;201406;34.11
ceni-ai95;vologodskaya-oblast;201407;34.91
ceni-ai95;vologodskaya-oblast;201408;35.2
ceni-ai95;vologodskaya-oblast;201409;35.29
ceni-ai95;vologodskaya-oblast;201410;35.81
ceni-ai95;vologodskaya-oblast;201411;36.02
ceni-ai95;vologodskaya-oblast;201412;35.55
ceni-ai95;vologodskaya-oblast;201501;35.76
ceni-ai95;vologodskaya-oblast;201502;35.62
ceni-ai95;vologodskaya-oblast;201503;35.79
ceni-ai95;vologodskaya-oblast;201504;35.98
ceni-ai95;vologodskaya-oblast;201505;35.99
ceni-ai95;vologodskaya-oblast;201506;36.08
ceni-ai95;vologodskaya-oblast;201507;36.86
ceni-ai95;vologodskaya-oblast;201508;37.39
ceni-ai95;vologodskaya-oblast;201509;37.95
ceni-ai95;vologodskaya-oblast;201510;37.96
ceni-ai95;vologodskaya-oblast;201511;37.96
ceni-ai95;vologodskaya-oblast;201512;37.97
ceni-ai95;vologodskaya-oblast;201601;37.97
ceni-ai95;vologodskaya-oblast;201602;37.95
ceni-ai95;vologodskaya-oblast;201603;38.39
ceni-ai95;vologodskaya-oblast;201604;38.6
ceni-ai95;vologodskaya-oblast;201605;38.69
ceni-ai95;vologodskaya-oblast;201606;38.95
ceni-ai95;vologodskaya-oblast;201607;39.45
ceni-ai95;vologodskaya-oblast;201608;39.56
ceni-ai95;vologodskaya-oblast;201609;39.57
ceni-ai95;vologodskaya-oblast;201610;39.57
ceni-ai95;vologodskaya-oblast;201611;39.61
ceni-ai95;vologodskaya-oblast;201612;39.57
ceni-ai95;vologodskaya-oblast;201701;39.62
ceni-ai95;vologodskaya-oblast;201702;39.45
ceni-ai95;vologodskaya-oblast;201703;39.4
ceni-ai95;vologodskaya-oblast;201704;39.39
ceni-ai95;vologodskaya-oblast;201705;39.49
ceni-ai95;vologodskaya-oblast;201706;39.55
ceni-ai95;vologodskaya-oblast;201707;39.62
ceni-ai95;vologodskaya-oblast;201708;39.68
ceni-ai95;vologodskaya-oblast;201709;39.74
ceni-ai95;vologodskaya-oblast;201710;39.86
ceni-ai95;vologodskaya-oblast;201711;40.11
ceni-ai95;vologodskaya-oblast;201712;40.54
ceni-ai95;vologodskaya-oblast;201801;40.62
ceni-ai95;vologodskaya-oblast;201802;40.67
ceni-ai95;vologodskaya-oblast;201803;40.69
ceni-ai95;vologodskaya-oblast;201804;41.37
ceni-ai95;vologodskaya-oblast;201805;43.14
ceni-ai95;vologodskaya-oblast;201806;44.53
ceni-ai95;vologodskaya-oblast;201807;44.5
ceni-ai95;vologodskaya-oblast;201808;44.43
ceni-ai95;vologodskaya-oblast;201809;44.5
ceni-ai95;vologodskaya-oblast;201810;44.7
ceni-ai95;vologodskaya-oblast;201811;45.01
ceni-ai95;vologodskaya-oblast;201812;44.95
ceni-ai95;vologodskaya-oblast;201901;44.95
ceni-ai95;vologodskaya-oblast;201902;44.99
ceni-ai95;vologodskaya-oblast;201903;44.97
ceni-ai95;vologodskaya-oblast;201904;45.13
ceni-ai95;vologodskaya-oblast;201905;45.22
ceni-ai95;vologodskaya-oblast;201906;45.61
ceni-ai95;vologodskaya-oblast;201907;45.78
ceni-ai95;vologodskaya-oblast;201908;45.87
ceni-ai95;vologodskaya-oblast;201909;45.92
ceni-ai95;vologodskaya-oblast;201910;45.94
ceni-ai95;vologodskaya-oblast;201911;45.94
ceni-ai95;vologodskaya-oblast;201912;45.89
ceni-ai95;vologodskaya-oblast;202001;45.9
ceni-ai95;vologodskaya-oblast;202002;45.9
ceni-ai95;vologodskaya-oblast;202003;45.91
ceni-ai95;vologodskaya-oblast;202004;45.84
ceni-ai95;vologodskaya-oblast;202005;45.68
ceni-ai95;vologodskaya-oblast;202006;46.07
ceni-ai95;vologodskaya-oblast;202007;46.35
ceni-ai95;vologodskaya-oblast;202008;46.58
ceni-ai95;vologodskaya-oblast;202009;46.62
ceni-ai95;vologodskaya-oblast;202010;46.73
ceni-ai95;vologodskaya-oblast;202011;46.84
ceni-ai95;vologodskaya-oblast;202012;46.86
ceni-ai95;vologodskaya-oblast;202101;47.31
ceni-ai95;vologodskaya-oblast;202102;47.91
ceni-ai95;vologodskaya-oblast;202103;48.33
ceni-ai95;vologodskaya-oblast;202104;48.56
ceni-ai95;vologodskaya-oblast;202105;48.56
ceni-ai95;vologodskaya-oblast;202106;48.58
ceni-ai95;vologodskaya-oblast;202107;48.86
ceni-ai95;vologodskaya-oblast;202108;49.43
ceni-ai95;vologodskaya-oblast;202109;49.44
ceni-ai95;vologodskaya-oblast;202110;49.61
ceni-ai95;vologodskaya-oblast;202111;50.15
ceni-ai95;vologodskaya-oblast;202112;50.75
ceni-ai95;vologodskaya-oblast;202201;51.16
ceni-ai95;vologodskaya-oblast;202202;51.28
ceni-ai95;vologodskaya-oblast;202203;51.25
ceni-ai95;vologodskaya-oblast;202204;51.2
ceni-ai95;vologodskaya-oblast;202205;50.88
ceni-ai95;vologodskaya-oblast;202206;50.78
ceni-ai95;vologodskaya-oblast;202207;50.71
ceni-ai95;vologodskaya-oblast;202208;50.91
ceni-ai95;vologodskaya-oblast;202209;50.94
ceni-ai95;vologodskaya-oblast;202210;50.96
ceni-ai95;vologodskaya-oblast;202211;51.08
ceni-ai95;vologodskaya-oblast;202212;51.11
ceni-ai95;vologodskaya-oblast;202301;51.14
ceni-ai95;vologodskaya-oblast;202302;51.06
ceni-ai95;vologodskaya-oblast;202303;51.19
ceni-ai95;vologodskaya-oblast;202304;51.25
ceni-ai95;vologodskaya-oblast;202305;51.71
ceni-ai95;vologodskaya-oblast;202306;52.43
ceni-ai95;vologodskaya-oblast;202307;53.13
ceni-ai95;vologodskaya-oblast;202308;54.4
ceni-ai95;vologodskaya-oblast;202309;55.59
ceni-ai95;vologodskaya-oblast;202310;54.54
ceni-ai95;vologodskaya-oblast;202311;54.46
ceni-ai95;vologodskaya-oblast;202312;54.35
ceni-ai95;vologodskaya-oblast;202401;54.44
ceni-ai95;vologodskaya-oblast;202402;54.47
ceni-ai95;vologodskaya-oblast;202403;54.6
ceni-ai95;vologodskaya-oblast;202404;54.93
ceni-ai95;vologodskaya-oblast;202405;55.09
ceni-ai95;vologodskaya-oblast;202406;55.55
ceni-ai95;vologodskaya-oblast;202407;57.08
ceni-ai95;vologodskaya-oblast;202408;58.29
ceni-ai95;vologodskaya-oblast;202409;58.57
ceni-ai95;vologodskaya-oblast;202410;58.5
ceni-ai95;vologodskaya-oblast;202411;59.07
ceni-ai95;vologodskaya-oblast;202412;59.65
ceni-ai95;vologodskaya-oblast;202501;59.86
ceni-ai95;vologodskaya-oblast;202502;60.11
ceni-ai95;vologodskaya-oblast;202503;60.33
ceni-ai95;vologodskaya-oblast;202504;60.71
ceni-ai95;vologodskaya-oblast;202505;61.06
ceni-ai95;vologodskaya-oblast;202506;61.58
ceni-ai95;vologodskaya-oblast;202507;62.53
ceni-ai95;vologodskaya-oblast;202508;63.59
ceni-ai95;vologodskaya-oblast;202509;65.67
ceni-ai95;vologodskaya-oblast;202510;66.95
ceni-ai95;vologodskaya-oblast;202511;65.91
ceni-ai95;vologodskaya-oblast;202512;65.27
ceni-ai95;vologodskaya-oblast;202601;66.06
ceni-ai95;vologodskaya-oblast;202602;66.45
ceni-ai95;vologodskaya-oblast;202603;67.02
ceni-ai95;vologodskaya-oblast;202604;67.67
ceni-ai95;vologodskaya-oblast;202605;70.8
ceni-ai95;vologodskaya-oblast;202606;76.57
ceni-ai95;vologodskaya-oblast;202607;82.27
ceni-ai95;voronezhskaya-oblast;200301;11.49
ceni-ai95;voronezhskaya-oblast;200302;11.49
ceni-ai95;voronezhskaya-oblast;200303;11.49
ceni-ai95;voronezhskaya-oblast;200304;11.49
ceni-ai95;voronezhskaya-oblast;200305;11.63
ceni-ai95;voronezhskaya-oblast;200306;11.55
ceni-ai95;voronezhskaya-oblast;200307;11.55
ceni-ai95;voronezhskaya-oblast;200308;11.76
ceni-ai95;voronezhskaya-oblast;200309;11.76
ceni-ai95;voronezhskaya-oblast;200310;12.01
ceni-ai95;voronezhskaya-oblast;200311;12.11
ceni-ai95;voronezhskaya-oblast;200312;12.08
ceni-ai95;voronezhskaya-oblast;200401;12.05
ceni-ai95;voronezhskaya-oblast;200402;12.05
ceni-ai95;voronezhskaya-oblast;200403;12.05
ceni-ai95;voronezhskaya-oblast;200404;12.57
ceni-ai95;voronezhskaya-oblast;200405;13.17
ceni-ai95;voronezhskaya-oblast;200406;13.73
ceni-ai95;voronezhskaya-oblast;200407;14.22
ceni-ai95;voronezhskaya-oblast;200408;14.48
ceni-ai95;voronezhskaya-oblast;200409;15.39
ceni-ai95;voronezhskaya-oblast;200410;15.47
ceni-ai95;voronezhskaya-oblast;200411;15.82
ceni-ai95;voronezhskaya-oblast;200412;15.24
ceni-ai95;voronezhskaya-oblast;200501;15.22
ceni-ai95;voronezhskaya-oblast;200502;15.66
ceni-ai95;voronezhskaya-oblast;200503;15.66
ceni-ai95;voronezhskaya-oblast;200504;15.66
ceni-ai95;voronezhskaya-oblast;200505;16.02
ceni-ai95;voronezhskaya-oblast;200506;16.38
ceni-ai95;voronezhskaya-oblast;200507;16.7
ceni-ai95;voronezhskaya-oblast;200508;17.37
ceni-ai95;voronezhskaya-oblast;200509;18.08
ceni-ai95;voronezhskaya-oblast;200510;18.11
ceni-ai95;voronezhskaya-oblast;200511;18.11
ceni-ai95;voronezhskaya-oblast;200512;18.11
ceni-ai95;voronezhskaya-oblast;200601;18.11
ceni-ai95;voronezhskaya-oblast;200602;18.47
ceni-ai95;voronezhskaya-oblast;200603;18.62
ceni-ai95;voronezhskaya-oblast;200604;18.68
ceni-ai95;voronezhskaya-oblast;200605;18.68
ceni-ai95;voronezhskaya-oblast;200606;18.68
ceni-ai95;voronezhskaya-oblast;200607;18.9
ceni-ai95;voronezhskaya-oblast;200608;19.77
ceni-ai95;voronezhskaya-oblast;200609;20.51
ceni-ai95;voronezhskaya-oblast;200610;20.51
ceni-ai95;voronezhskaya-oblast;200611;20.47
ceni-ai95;voronezhskaya-oblast;200612;20.44
ceni-ai95;voronezhskaya-oblast;200701;20.44
ceni-ai95;voronezhskaya-oblast;200702;20.44
ceni-ai95;voronezhskaya-oblast;200703;20.37
ceni-ai95;voronezhskaya-oblast;200704;20.37
ceni-ai95;voronezhskaya-oblast;200705;20.37
ceni-ai95;voronezhskaya-oblast;200706;20.37
ceni-ai95;voronezhskaya-oblast;200707;20.37
ceni-ai95;voronezhskaya-oblast;200708;20.37
ceni-ai95;voronezhskaya-oblast;200709;20.37
ceni-ai95;voronezhskaya-oblast;200710;20.37
ceni-ai95;voronezhskaya-oblast;200711;20.81
ceni-ai95;voronezhskaya-oblast;200712;21.52
ceni-ai95;voronezhskaya-oblast;200801;21.56
ceni-ai95;voronezhskaya-oblast;200802;21.46
ceni-ai95;voronezhskaya-oblast;200803;22.11
ceni-ai95;voronezhskaya-oblast;200804;22.81
ceni-ai95;voronezhskaya-oblast;200805;23.27
ceni-ai95;voronezhskaya-oblast;200806;24.39
ceni-ai95;voronezhskaya-oblast;200807;25.38
ceni-ai95;voronezhskaya-oblast;200808;24.99
ceni-ai95;voronezhskaya-oblast;200809;24.99
ceni-ai95;voronezhskaya-oblast;200810;24.89
ceni-ai95;voronezhskaya-oblast;200811;23.62
ceni-ai95;voronezhskaya-oblast;200812;22.78
ceni-ai95;voronezhskaya-oblast;200901;21.95
ceni-ai95;voronezhskaya-oblast;200902;19.85
ceni-ai95;voronezhskaya-oblast;200903;19.64
ceni-ai95;voronezhskaya-oblast;200904;19.43
ceni-ai95;voronezhskaya-oblast;200905;19.54
ceni-ai95;voronezhskaya-oblast;200906;20.9
ceni-ai95;voronezhskaya-oblast;200907;21.71
ceni-ai95;voronezhskaya-oblast;200908;23.12
ceni-ai95;voronezhskaya-oblast;200909;23.67
ceni-ai95;voronezhskaya-oblast;200910;23.62
ceni-ai95;voronezhskaya-oblast;200911;23.47
ceni-ai95;voronezhskaya-oblast;200912;22.75
ceni-ai95;voronezhskaya-oblast;201001;22.11
ceni-ai95;voronezhskaya-oblast;201002;22.51
ceni-ai95;voronezhskaya-oblast;201003;22.51
ceni-ai95;voronezhskaya-oblast;201004;23.24
ceni-ai95;voronezhskaya-oblast;201005;23.86
ceni-ai95;voronezhskaya-oblast;201006;23.96
ceni-ai95;voronezhskaya-oblast;201007;24.22
ceni-ai95;voronezhskaya-oblast;201008;24.5
ceni-ai95;voronezhskaya-oblast;201009;24.53
ceni-ai95;voronezhskaya-oblast;201010;24.74
ceni-ai95;voronezhskaya-oblast;201011;25.07
ceni-ai95;voronezhskaya-oblast;201012;25.17
ceni-ai95;voronezhskaya-oblast;201101;25.66
ceni-ai95;voronezhskaya-oblast;201102;25.28
ceni-ai95;voronezhskaya-oblast;201103;25.15
ceni-ai95;voronezhskaya-oblast;201104;26.35
ceni-ai95;voronezhskaya-oblast;201105;28.16
ceni-ai95;voronezhskaya-oblast;201106;28.25
ceni-ai95;voronezhskaya-oblast;201107;28.33
ceni-ai95;voronezhskaya-oblast;201108;28.68
ceni-ai95;voronezhskaya-oblast;201109;28.68
ceni-ai95;voronezhskaya-oblast;201110;28.75
ceni-ai95;voronezhskaya-oblast;201111;28.81
ceni-ai95;voronezhskaya-oblast;201112;28.48
ceni-ai95;voronezhskaya-oblast;201201;28.41
ceni-ai95;voronezhskaya-oblast;201202;28.41
ceni-ai95;voronezhskaya-oblast;201203;28.46
ceni-ai95;voronezhskaya-oblast;201204;28.62
ceni-ai95;voronezhskaya-oblast;201205;28.73
ceni-ai95;voronezhskaya-oblast;201206;29.12
ceni-ai95;voronezhskaya-oblast;201207;29.02
ceni-ai95;voronezhskaya-oblast;201208;29.18
ceni-ai95;voronezhskaya-oblast;201209;29.93
ceni-ai95;voronezhskaya-oblast;201210;30.41
ceni-ai95;voronezhskaya-oblast;201211;30.53
ceni-ai95;voronezhskaya-oblast;201212;30.71
ceni-ai95;voronezhskaya-oblast;201301;30.81
ceni-ai95;voronezhskaya-oblast;201302;31.14
ceni-ai95;voronezhskaya-oblast;201303;31.29
ceni-ai95;voronezhskaya-oblast;201304;31.23
ceni-ai95;voronezhskaya-oblast;201305;31.27
ceni-ai95;voronezhskaya-oblast;201306;31.24
ceni-ai95;voronezhskaya-oblast;201307;31.4
ceni-ai95;voronezhskaya-oblast;201308;32.9
ceni-ai95;voronezhskaya-oblast;201309;33.07
ceni-ai95;voronezhskaya-oblast;201310;33.17
ceni-ai95;voronezhskaya-oblast;201311;33.17
ceni-ai95;voronezhskaya-oblast;201312;33.17
ceni-ai95;voronezhskaya-oblast;201401;33.11
ceni-ai95;voronezhskaya-oblast;201402;33.11
ceni-ai95;voronezhskaya-oblast;201403;33.82
ceni-ai95;voronezhskaya-oblast;201404;33.98
ceni-ai95;voronezhskaya-oblast;201405;34.1
ceni-ai95;voronezhskaya-oblast;201406;34.15
ceni-ai95;voronezhskaya-oblast;201407;34.64
ceni-ai95;voronezhskaya-oblast;201408;34.77
ceni-ai95;voronezhskaya-oblast;201409;34.98
ceni-ai95;voronezhskaya-oblast;201410;35.29
ceni-ai95;voronezhskaya-oblast;201411;35.6
ceni-ai95;voronezhskaya-oblast;201412;35.04
ceni-ai95;voronezhskaya-oblast;201501;34.83
ceni-ai95;voronezhskaya-oblast;201502;34.74
ceni-ai95;voronezhskaya-oblast;201503;34.75
ceni-ai95;voronezhskaya-oblast;201504;34.96
ceni-ai95;voronezhskaya-oblast;201505;34.96
ceni-ai95;voronezhskaya-oblast;201506;35.32
ceni-ai95;voronezhskaya-oblast;201507;36.08
ceni-ai95;voronezhskaya-oblast;201508;36.76
ceni-ai95;voronezhskaya-oblast;201509;37.31
ceni-ai95;voronezhskaya-oblast;201510;37.4
ceni-ai95;voronezhskaya-oblast;201511;37.4
ceni-ai95;voronezhskaya-oblast;201512;36.49
ceni-ai95;voronezhskaya-oblast;201601;36.42
ceni-ai95;voronezhskaya-oblast;201602;36.59
ceni-ai95;voronezhskaya-oblast;201603;36.88
ceni-ai95;voronezhskaya-oblast;201604;37.33
ceni-ai95;voronezhskaya-oblast;201605;37.31
ceni-ai95;voronezhskaya-oblast;201606;37.54
ceni-ai95;voronezhskaya-oblast;201607;38.16
ceni-ai95;voronezhskaya-oblast;201608;38.25
ceni-ai95;voronezhskaya-oblast;201609;38.25
ceni-ai95;voronezhskaya-oblast;201610;38.26
ceni-ai95;voronezhskaya-oblast;201611;38.26
ceni-ai95;voronezhskaya-oblast;201612;38.36
ceni-ai95;voronezhskaya-oblast;201701;38.74
ceni-ai95;voronezhskaya-oblast;201702;39.27
ceni-ai95;voronezhskaya-oblast;201703;39.48
ceni-ai95;voronezhskaya-oblast;201704;40.26
ceni-ai95;voronezhskaya-oblast;201705;40.55
ceni-ai95;voronezhskaya-oblast;201706;40.92
ceni-ai95;voronezhskaya-oblast;201707;41.02
ceni-ai95;voronezhskaya-oblast;201708;41.03
ceni-ai95;voronezhskaya-oblast;201709;40.98
ceni-ai95;voronezhskaya-oblast;201710;41.0
ceni-ai95;voronezhskaya-oblast;201711;41.15
ceni-ai95;voronezhskaya-oblast;201712;41.66
ceni-ai95;voronezhskaya-oblast;201801;41.98
ceni-ai95;voronezhskaya-oblast;201802;42.04
ceni-ai95;voronezhskaya-oblast;201803;42.07
ceni-ai95;voronezhskaya-oblast;201804;42.77
ceni-ai95;voronezhskaya-oblast;201805;44.89
ceni-ai95;voronezhskaya-oblast;201806;45.75
ceni-ai95;voronezhskaya-oblast;201807;45.66
ceni-ai95;voronezhskaya-oblast;201808;45.59
ceni-ai95;voronezhskaya-oblast;201809;45.55
ceni-ai95;voronezhskaya-oblast;201810;45.75
ceni-ai95;voronezhskaya-oblast;201811;45.89
ceni-ai95;voronezhskaya-oblast;201812;45.85
ceni-ai95;voronezhskaya-oblast;201901;46.32
ceni-ai95;voronezhskaya-oblast;201902;46.02
ceni-ai95;voronezhskaya-oblast;201903;45.93
ceni-ai95;voronezhskaya-oblast;201904;46.05
ceni-ai95;voronezhskaya-oblast;201905;46.17
ceni-ai95;voronezhskaya-oblast;201906;46.41
ceni-ai95;voronezhskaya-oblast;201907;46.51
ceni-ai95;voronezhskaya-oblast;201908;46.53
ceni-ai95;voronezhskaya-oblast;201909;46.54
ceni-ai95;voronezhskaya-oblast;201910;46.54
ceni-ai95;voronezhskaya-oblast;201911;46.54
ceni-ai95;voronezhskaya-oblast;201912;46.6
ceni-ai95;voronezhskaya-oblast;202001;46.76
ceni-ai95;voronezhskaya-oblast;202002;47.03
ceni-ai95;voronezhskaya-oblast;202003;47.07
ceni-ai95;voronezhskaya-oblast;202004;47.06
ceni-ai95;voronezhskaya-oblast;202005;47.0
ceni-ai95;voronezhskaya-oblast;202006;47.65
ceni-ai95;voronezhskaya-oblast;202007;48.13
ceni-ai95;voronezhskaya-oblast;202008;48.18
ceni-ai95;voronezhskaya-oblast;202009;48.33
ceni-ai95;voronezhskaya-oblast;202010;48.33
ceni-ai95;voronezhskaya-oblast;202011;48.31
ceni-ai95;voronezhskaya-oblast;202012;48.31
ceni-ai95;voronezhskaya-oblast;202101;48.44
ceni-ai95;voronezhskaya-oblast;202102;48.67
ceni-ai95;voronezhskaya-oblast;202103;49.0
ceni-ai95;voronezhskaya-oblast;202104;49.39
ceni-ai95;voronezhskaya-oblast;202105;49.48
ceni-ai95;voronezhskaya-oblast;202106;49.73
ceni-ai95;voronezhskaya-oblast;202107;50.19
ceni-ai95;voronezhskaya-oblast;202108;50.8
ceni-ai95;voronezhskaya-oblast;202109;50.56
ceni-ai95;voronezhskaya-oblast;202110;50.87
ceni-ai95;voronezhskaya-oblast;202111;51.41
ceni-ai95;voronezhskaya-oblast;202112;51.98
ceni-ai95;voronezhskaya-oblast;202201;52.42
ceni-ai95;voronezhskaya-oblast;202202;52.45
ceni-ai95;voronezhskaya-oblast;202203;52.45
ceni-ai95;voronezhskaya-oblast;202204;51.99
ceni-ai95;voronezhskaya-oblast;202205;51.99
ceni-ai95;voronezhskaya-oblast;202206;51.86
ceni-ai95;voronezhskaya-oblast;202207;51.91
ceni-ai95;voronezhskaya-oblast;202208;52.07
ceni-ai95;voronezhskaya-oblast;202209;52.1
ceni-ai95;voronezhskaya-oblast;202210;52.1
ceni-ai95;voronezhskaya-oblast;202211;52.26
ceni-ai95;voronezhskaya-oblast;202212;52.26
ceni-ai95;voronezhskaya-oblast;202301;52.26
ceni-ai95;voronezhskaya-oblast;202302;52.15
ceni-ai95;voronezhskaya-oblast;202303;52.15
ceni-ai95;voronezhskaya-oblast;202304;52.26
ceni-ai95;voronezhskaya-oblast;202305;52.78
ceni-ai95;voronezhskaya-oblast;202306;53.5
ceni-ai95;voronezhskaya-oblast;202307;54.89
ceni-ai95;voronezhskaya-oblast;202308;56.19
ceni-ai95;voronezhskaya-oblast;202309;57.06
ceni-ai95;voronezhskaya-oblast;202310;56.1
ceni-ai95;voronezhskaya-oblast;202311;55.68
ceni-ai95;voronezhskaya-oblast;202312;55.64
ceni-ai95;voronezhskaya-oblast;202401;55.79
ceni-ai95;voronezhskaya-oblast;202402;55.9
ceni-ai95;voronezhskaya-oblast;202403;55.96
ceni-ai95;voronezhskaya-oblast;202404;56.38
ceni-ai95;voronezhskaya-oblast;202405;56.62
ceni-ai95;voronezhskaya-oblast;202406;57.48
ceni-ai95;voronezhskaya-oblast;202407;58.73
ceni-ai95;voronezhskaya-oblast;202408;59.28
ceni-ai95;voronezhskaya-oblast;202409;59.66
